timestamp,event_id,event_type,data
2026-03-25T18:28:35.993568,565812,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.2 Wh[0m
2026-03-25T18:28:35.993742,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.21315,""state"":""7.2 Wh""}"
2026-03-25T18:28:35.993882,570772,log,"[0;36m[D][hlw8012:082]: Got power=42.1W, voltage=230.7V[0m"
2026-03-25T18:28:35.993958,570780,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.69 V[0m
2026-03-25T18:28:35.994017,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.6927,""state"":""230.69 V""}"
2026-03-25T18:28:40.958412,570802,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 93.67 W[0m
2026-03-25T18:28:40.958501,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":93.67215,""state"":""93.67 W""}"
2026-03-25T18:28:41.279441,570818,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.3 Wh[0m
2026-03-25T18:28:41.279503,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.271582,""state"":""7.3 Wh""}"
2026-03-25T18:28:41.279551,572766,ping,
2026-03-25T18:28:41.279576,575774,log,"[0;36m[D][hlw8012:082]: Got power=73.9W, voltage=230.6V[0m"
2026-03-25T18:28:41.279687,575780,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.58 V[0m
2026-03-25T18:28:41.279714,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.5789,""state"":""230.58 V""}"
2026-03-25T18:28:41.279755,575800,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 164.59 W[0m
2026-03-25T18:28:41.279782,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":164.5851,""state"":""164.59 W""}"
2026-03-25T18:28:41.534295,575818,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.4 Wh[0m
2026-03-25T18:28:46.006040,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.374249,""state"":""7.4 Wh""}"
2026-03-25T18:28:46.006400,580780,log,"[0;36m[D][hlw8012:082]: Got power=74.1W, voltage=231.2V[0m"
2026-03-25T18:28:46.006615,580788,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 231.19 V[0m
2026-03-25T18:28:46.006697,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":231.1857,""state"":""231.19 V""}"
2026-03-25T18:28:46.006869,580812,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 165.06 W[0m
2026-03-25T18:28:50.972068,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":165.0642,""state"":""165.06 W""}"
2026-03-25T18:28:51.448235,580838,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.5 Wh[0m
2026-03-25T18:28:51.448321,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.477215,""state"":""7.5 Wh""}"
2026-03-25T18:28:51.448389,582766,ping,
2026-03-25T18:28:51.448428,585782,log,"[0;36m[D][hlw8012:082]: Got power=74.0W, voltage=230.8V[0m"
2026-03-25T18:28:51.448464,585790,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.78 V[0m
2026-03-25T18:28:55.949960,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.7812,""state"":""230.78 V""}"
2026-03-25T18:28:55.950044,585808,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 164.82 W[0m
2026-03-25T18:28:55.950073,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":164.8247,""state"":""164.82 W""}"
2026-03-25T18:28:56.178866,585838,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.6 Wh[0m
2026-03-25T18:28:56.178973,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.580032,""state"":""7.6 Wh""}"
2026-03-25T18:28:56.179202,590782,log,"[0;36m[D][hlw8012:082]: Got power=74.1W, voltage=230.7V[0m"
2026-03-25T18:28:56.179257,590790,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 230.68 V[0m
2026-03-25T18:28:56.179289,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":230.68,""state"":""230.68 V""}"
2026-03-25T18:28:56.179339,590814,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 165.06 W[0m
2026-03-25T18:28:56.179371,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":165.0642,""state"":""165.06 W""}"
2026-03-25T18:29:01.019945,590842,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.7 Wh[0m
2026-03-25T18:29:01.020030,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.682998,""state"":""7.7 Wh""}"
2026-03-25T18:29:01.020088,592770,ping,
2026-03-25T18:29:01.020112,595784,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 113.80 W[0m
2026-03-25T18:29:01.020132,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":113.7961,""state"":""113.80 W""}"
2026-03-25T18:29:01.435081,595802,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:05.970779,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.753983,""state"":""7.8 Wh""}"
2026-03-25T18:29:05.970980,600598,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:29:05.971066,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:29:05.971179,600788,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:29:05.971261,600792,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:06.022102,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:06.022200,600808,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:29:06.022238,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:29:06.284618,600830,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:06.284676,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.756075,""state"":""7.8 Wh""}"
2026-03-25T18:29:06.284803,600854,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:29:06.284832,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:29:06.284865,600880,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -39 dBm[0m
2026-03-25T18:29:06.284887,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-39,""state"":""-39 dBm""}"
2026-03-25T18:29:06.284916,601010,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:29:06.712691,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:29:06.712785,601330,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:29:06.712814,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:29:06.712848,601454,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:29:06.712872,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:29:10.979652,601546,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:29:10.979808,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:29:10.979962,602772,ping,
2026-03-25T18:29:10.980056,605794,log,"[0;36m[D][hlw8012:076]: Got power=1.6W, current=0.0A[0m"
2026-03-25T18:29:10.980145,605800,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.038 A[0m
2026-03-25T18:29:15.981829,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.038208,""state"":""0.038 A""}"
2026-03-25T18:29:15.981976,605818,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.59 W[0m
2026-03-25T18:29:15.982024,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.593561,""state"":""3.59 W""}"
2026-03-25T18:29:16.228733,605836,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:16.228793,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.758317,""state"":""7.8 Wh""}"
2026-03-25T18:29:16.228837,610798,log,"[0;36m[D][hlw8012:076]: Got power=1.4W, current=0.0A[0m"
2026-03-25T18:29:16.228943,610804,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.034 A[0m
2026-03-25T18:29:16.228968,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.034186,""state"":""0.034 A""}"
2026-03-25T18:29:16.228999,610822,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:29:16.229018,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:29:16.511146,610838,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:21.011714,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.76026,""state"":""7.8 Wh""}"
2026-03-25T18:29:21.012150,612776,ping,
2026-03-25T18:29:21.012365,615800,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:29:21.012517,615806,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:21.012655,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:21.012882,615824,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:29:25.986784,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:29:26.262960,615848,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:26.263022,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.762352,""state"":""7.8 Wh""}"
2026-03-25T18:29:26.263070,620802,log,"[0;36m[D][hlw8012:076]: Got power=1.4W, current=0.0A[0m"
2026-03-25T18:29:26.263096,620808,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:27.942005,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:27.942172,620826,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:29:27.942237,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:29:28.207300,620844,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:28.207358,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.764295,""state"":""7.8 Wh""}"
2026-03-25T18:29:31.014054,622776,ping,
2026-03-25T18:29:31.014204,625804,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:29:31.014297,625810,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:31.014398,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:31.014533,625828,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:29:31.014615,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:29:36.000712,625846,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:36.000777,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.766387,""state"":""7.8 Wh""}"
2026-03-25T18:29:36.000827,630810,log,"[0;36m[D][hlw8012:076]: Got power=1.5W, current=0.0A[0m"
2026-03-25T18:29:36.000849,630816,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:36.000869,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:40.984672,630834,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:29:40.984736,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:29:41.256393,630852,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:41.256456,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.768479,""state"":""7.8 Wh""}"
2026-03-25T18:29:41.256506,632778,ping,
2026-03-25T18:29:41.256529,635812,log,"[0;36m[D][hlw8012:076]: Got power=1.4W, current=0.0A[0m"
2026-03-25T18:29:41.256647,635818,log,[0;36m[D][sensor:118]: 'BL0937 Current' >> 0.036 A[0m
2026-03-25T18:29:41.256673,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""value"":0.036197,""state"":""0.036 A""}"
2026-03-25T18:29:41.256705,635836,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:29:41.256726,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:29:41.519985,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:29:47.949682,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.770422,""state"":""7.8 Wh""}"
2026-03-25T18:29:47.949832,640812,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:29:47.949874,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:29:48.641294,640834,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:48.641411,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.772365,""state"":""7.8 Wh""}"
2026-03-25T18:29:51.030141,642780,ping,
2026-03-25T18:29:51.030222,645814,log,"[0;36m[D][hlw8012:082]: Got power=1.5W, voltage=232.2V[0m"
2026-03-25T18:29:51.030264,645822,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.25 V[0m
2026-03-25T18:29:51.030298,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.2477,""state"":""232.25 V""}"
2026-03-25T18:29:51.030362,645846,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:29:56.017695,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:29:56.366155,645868,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:29:56.366207,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.774457,""state"":""7.8 Wh""}"
2026-03-25T18:29:56.366248,650816,log,"[0;36m[D][hlw8012:082]: Got power=1.4W, voltage=232.6V[0m"
2026-03-25T18:29:56.366271,650824,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.55 V[0m
2026-03-25T18:29:56.366302,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.5512,""state"":""232.55 V""}"
2026-03-25T18:30:00.986922,650848,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:30:00.986985,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:30:01.312661,650874,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:30:01.312735,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.7764,""state"":""7.8 Wh""}"
2026-03-25T18:30:01.312805,652784,ping,
2026-03-25T18:30:01.312962,655818,log,"[0;36m[D][hlw8012:082]: Got power=1.5W, voltage=232.3V[0m"
2026-03-25T18:30:01.313003,655824,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.35 V[0m
2026-03-25T18:30:01.313037,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.3489,""state"":""232.35 V""}"
2026-03-25T18:30:01.313088,655848,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.35 W[0m
2026-03-25T18:30:01.313120,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.35399,""state"":""3.35 W""}"
2026-03-25T18:30:01.636518,655872,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:30:06.011280,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.778492,""state"":""7.8 Wh""}"
2026-03-25T18:30:06.011377,660598,log,[0;36m[D][sensor:118]: 'Phantom Power Draw' >> 0.00 W[0m
2026-03-25T18:30:06.011410,,state,"{""name_id"":""sensor/Phantom Power Draw"",""id"":""sensor-phantom_power_draw"",""value"":0,""state"":""0.00 W""}"
2026-03-25T18:30:06.011453,660820,log,"[0;36m[D][hlw8012:082]: Got power=1.4W, voltage=232.4V[0m"
2026-03-25T18:30:06.011484,660826,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.40 V[0m
2026-03-25T18:30:06.082971,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""value"":232.3994,""state"":""232.40 V""}"
2026-03-25T18:30:06.083075,660850,log,[0;36m[D][sensor:118]: 'BL0937 Power' >> 3.11 W[0m
2026-03-25T18:30:06.083101,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""value"":3.114419,""state"":""3.11 W""}"
2026-03-25T18:30:06.329769,660874,log,[0;36m[D][sensor:118]: 'BL0937 Energy' >> 7.8 Wh[0m
2026-03-25T18:30:06.329837,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""value"":7.780435,""state"":""7.8 Wh""}"
2026-03-25T18:30:06.330009,660908,log,[0;36m[D][sensor:118]: 'WiFi Signal Sensor' >> -39 dBm[0m
2026-03-25T18:30:06.330054,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""value"":-39,""state"":""-39 dBm""}"
2026-03-25T18:30:06.330114,660932,log,[0;36m[D][sensor:118]: 'Current Signal Variance' >> 0.0000 AÂ²[0m
2026-03-25T18:30:06.330150,,state,"{""name_id"":""sensor/Current Signal Variance"",""id"":""sensor-current_signal_variance"",""value"":0,""state"":""0.0000 AÂ²""}"
2026-03-25T18:30:06.330208,661014,log,[0;36m[D][sensor:118]: 'Steady State Power' >> 0.0 W[0m
2026-03-25T18:30:06.645074,,state,"{""name_id"":""sensor/Steady State Power"",""id"":""sensor-steady_state_power"",""value"":0,""state"":""0.0 W""}"
2026-03-25T18:30:06.645152,661334,log,[0;36m[D][sensor:118]: 'Detected Device Type' >> 0 [0m
2026-03-25T18:30:06.645177,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""value"":0,""state"":""0""}"
2026-03-25T18:30:06.645206,661458,log,[0;36m[D][sensor:118]: 'Startup Duration' >> 0 ms[0m
2026-03-25T18:30:11.086117,,state,"{""name_id"":""sensor/Startup Duration"",""id"":""sensor-startup_duration"",""value"":0,""state"":""0 ms""}"
2026-03-25T18:30:11.086232,661550,log,[0;36m[D][sensor:118]: 'Startup Peak Current' >> 0.00 A[0m
2026-03-25T18:30:11.086282,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""value"":0,""state"":""0.00 A""}"
2026-03-25T18:30:11.086331,662786,ping,
2026-03-25T18:30:11.086363,665820,log,"[0;36m[D][hlw8012:082]: Got power=1.5W, voltage=232.3V[0m"
2026-03-25T18:30:11.086395,665828,log,[0;36m[D][sensor:118]: 'BL0937 Voltage' >> 232.30 V[0m
2026-03-25T18:33:02.338684,837142,ping,"{""title"":""EMAX"",""comment"":"""",""ota"":true,""log"":true,""lang"":""en""}"
2026-03-25T18:33:02.339049,,state,"{""name_id"":""binary_sensor/binary_switch_1"",""id"":""binary_sensor-binary_switch_1"",""domain"":""binary_sensor"",""name"":""binary_switch_1"",""icon"":"""",""entity_category"":0,""value"":false,""state"":""OFF""}"
2026-03-25T18:33:02.374315,,state,"{""name_id"":""sensor/BL0937 Voltage"",""id"":""sensor-bl0937_voltage"",""domain"":""sensor"",""name"":""BL0937 Voltage"",""icon"":"""",""entity_category"":0,""value"":233.0189,""state"":""233.02 V"",""uom"":""V""}"
2026-03-25T18:33:02.374616,,state,"{""name_id"":""sensor/BL0937 Current"",""id"":""sensor-bl0937_current"",""domain"":""sensor"",""name"":""BL0937 Current"",""icon"":"""",""entity_category"":0,""value"":0.036197,""state"":""0.036 A"",""uom"":""A""}"
2026-03-25T18:33:02.374690,,state,"{""name_id"":""sensor/BL0937 Power"",""id"":""sensor-bl0937_power"",""domain"":""sensor"",""name"":""BL0937 Power"",""icon"":"""",""entity_category"":0,""value"":3.114419,""state"":""3.11 W"",""uom"":""W""}"
2026-03-25T18:33:02.414070,,state,"{""name_id"":""sensor/BL0937 Energy"",""id"":""sensor-bl0937_energy"",""domain"":""sensor"",""name"":""BL0937 Energy"",""icon"":"""",""entity_category"":0,""value"":7.850523,""state"":""7.9 Wh"",""uom"":""Wh""}"
2026-03-25T18:33:02.414192,,state,"{""name_id"":""sensor/WiFi Signal Sensor"",""id"":""sensor-wifi_signal_sensor"",""domain"":""sensor"",""name"":""WiFi Signal Sensor"",""icon"":"""",""entity_category"":2,""value"":-39,""state"":""-39 dBm"",""uom"":""dBm""}"
2026-03-25T18:33:02.414257,,state,"{""name_id"":""sensor/Detected Device Type"",""id"":""sensor-detected_device_type"",""domain"":""sensor"",""name"":""Detected Device Type"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0""}"
2026-03-25T18:33:02.463059,,state,"{""name_id"":""sensor/Startup Peak Current"",""id"":""sensor-startup_peak_current"",""domain"":""sensor"",""name"":""Startup Peak Current"",""icon"":"""",""entity_category"":0,""value"":0,""state"":""0.00 A"",""uom"":""A""}"
